,crashed,crashed_std,merged,merged_std,mean_speed,mean_speed_std,max_speed,max_speed_std,mean_abs_jerk,mean_abs_jerk_std,closest_distance,closest_distance_std,mean_closest_distance,mean_closest_distance_std,mean_abs_jerk_merged,mean_abs_jerk_merged_std,closest_distance_merged,closest_distance_merged_std,mean_closest_distance_merged,mean_closest_distance_merged_std,mean_disruption,mean_disruption_std,max_disruption,max_disruption_std,total_disruption,total_disruption_std,disruption_time,disruption_time_std,time_taken,time_taken_std,time_to_merge,time_to_merge_std,clock_time_per_episode,clock_time_per_episode_std,clock_time_per_step,clock_time_per_step_std,ALT_A_WEIGHT,ALT_D_WEIGHT,ALT_J_WEIGHT,ALT_V_WEIGHT,AVOID_UNVISITED_STATES,A_WEIGHT,BASE_TRAFFIC_INTERVAL,BATCH_SIZE,CARS_AHEAD,CARS_BEHIND,CAR_LENGTH,CHECK_ROLLOUT_CRASH,CLIP_MAX_REWARD,CLIP_MIN_REWARD,CLIP_TARGETS,COMBINATION_MIN_DISTANCE,CRASH_MIN_S,CRASH_REWARD,CUDA,DESIRED_SPEED,DESIRED_TTC,DISCOUNT_FACTOR,DOUBLE_DQN,D_WEIGHT,EPS_DECAY_COEFFICIENT,EPS_DECAY_RATE,EPS_END,EPS_START,EVALUATION_EPISODE_LENGTH,EVALUATION_PERIOD,EVALUATION_TICK_LENGTH,FULL_LOG_DIR,FUTURE_S,FUTURE_T,GAMMA,GYM_ENVIRONMENT,INIT_MODEL_NAME,INVALID_ACTION_PENALTY,J_WEIGHT,LEARNING_RATE,LIMIT_DQN_SPEED,LOG_DIR,LOG_FILE,LOG_LEVEL,MAXIMUM_POSITIVE_JERK,MAX_EPISODE_LENGTH,MAX_NEGATIVE_ACCELERATION,MAX_POSITIVE_ACCELERATION,MAX_PREDICTED_DECELERATION,MAX_SPEED,MAX_START_SPEED,MERGE_POINT_X,MINIMUM_NEGATIVE_JERK,MIN_ALLOWED_DISTANCE,MIN_FOLLOW_DISTANCE,MIN_START_SPEED,MODEL_NAME,NORMALIZE_VECTOR_INPUT,NUM_EPISODES,NUM_EVALUATION_EPISODES,NUM_TRAINING_EPISODES,OTHER_CAR_SPEED,PER_ALPHA,PER_MAX_PRIORITY,PER_MIN_PRIORITY,RANDOMIZE_START_SPEED,REMEMBER_LAST_CHOICE_FOR_SWITCHING_COMBINED,REPLAY_BUFFER_SIZE,REWARD_FUNCTION,ROLLOUT_LENGTH,SEED,SENSOR_RADIUS,START_SPEED,START_SPEED_VARIANCE,START_UNCERTAINTY,STEP_SIZE,STEP_SIZE_HALF_PER_EPISODES,STOP_X,ST_TEST_ROLLOUTS,SUCCESS_REWARD,SYSTEM,S_DISCRETIZATION,TARGET_NET_FREEZE_PERIOD,TASK,TEST_ROLLOUT_STATE,TEST_ST_STRICTLY_BETTER,TICK_LENGTH,TIME_REWARD,TRAFFIC_DENSITY,TRAINING_EPISODE_LENGTH,TRAINING_STEPS_PER_EPISODE,TRAINING_TICK_LENGTH,T_DISCRETIZATION,UNCERTAINTY_PER_SECOND,USE_ACCELERATION_OF_OTHER_CARS,USE_ALTERNATE_TRAFFIC_DISTRIBUTION,USE_CYTHON,USE_DROPOUT,USE_FAST_ST_SOLVER,USE_GUI,USE_MIN_ALLOWED_DISTANCE_IN_COMBINED_SOLVER,USE_PRIORITIZED_ER,USE_SIMPLE_TRAFFIC_DISTRIBUTION,USE_SPEED_DIFFERENCE,VARY_TRAFFIC_START_TIMES,V_WEIGHT,WT_EFFICIENT,WT_SAFE,WT_SMOOTH,ST_DESCRIPTION,TRAFFIC_DESCRIPTION,TIME,percent st solver,percent st solver_std
35,0.0,0.0,1.0,0.0,8.217572844241962,0.014903904672261,16.237137144406518,0.055276513151917575,1.0780640601950788,0.004480647136339097,5.603183785133842,0.004960232945746193,9.888999989665416,0.031888283327587384,1.0780640601950788,0.004480647136339097,5.603183785133842,0.004960232945746193,9.888999989665416,0.031888283327587384,0.4180293912678992,0.0015098415588535973,6.203261760820353,0.029340028562297962,10.364558720554957,0.046792518805550284,4.89555,0.032686115476012564,32.83355,0.05538684884637583,32.83355,0.05538684884637583,23.2982803419785,0.1302932320431608,0.14143970344970852,0.0007296732857270452,0.01,0.05,0.1,0.0001,True,10.0,1.2,50,2,2,5.0,True,10,-20,True,5.1,20,-10,True,30.0,3,0.999,True,10.0,0.25,30000,0.1,1.0,50,2000,0.2,runs/cross_moderate_network_slow_traffic_2b,150.0,5.0,1.0,sumo-jerk-continuous-v0,,0.0,10.0,0.0002,False,cross_moderate_network_slow_traffic_2b,out.log,20,5.0,100,-6.0,4.5,-4,30,25,-50,-5.0,5,3,5,runs/ddpg_moderate2_extended,True,4000,100,150000,7.0,0.5,4.0,1e-06,True,False,50000,Slotted Jerk,5,201,125,15,5,0.0,0.01,20000,65,5,10,Linux,0.05,500,EVALUATE_COMBINED_DDPG,True,True,0.2,-0.1,low,50,8,0.2,0.3,0.0,True,False,True,False,True,False,True,True,True,True,True,0.5,0.01,0.1,0.1,st-0.5-10.0-10.0-10.0-5-20-0.0-0.0,uniform-7.0-1.2-varying,2020-10-29 03:36:23.236516-07:00,0.09928860955363146,0.0007020703807658674
36,0.85125,0.005627057429849966,0.14875,0.005627057429849966,13.528867026334536,0.031618065043953106,20.913275932372386,0.01611693884766944,0.8185621704156241,0.002686130857534357,4.575283299352961,0.012742362217758431,6.422648482161675,0.029346619915331693,0.8377343582190266,0.0052652417627384535,4.536449922634925,0.03409963343767322,7.566501528635245,0.020186859687984282,0.498108266253801,0.004580092566802598,7.024262595692253,0.048325533097795546,4.666253411147434,0.033740965290376776,1.7313000000000005,0.022244634936223643,17.2725,0.06919416807595806,23.81109243697479,0.03680836991413743,0.5719522646565165,0.0026540800704988074,0.006564328430861336,7.4552809412522504e-06,0.01,0.05,0.1,0.0001,True,10.0,1.2,50,2,2,5.0,True,10,-20,True,5.1,20,-10,True,30.0,3,0.9990000000000001,True,10.0,0.25,30000,0.1,1.0,50,2000,0.2,runs/ddpg_moderate_network_slow_traffic_3,150.0,5.0,1.0,sumo-jerk-continuous-v0,,0.0,10.0,0.0002,False,ddpg_moderate_network_slow_traffic_3,out.log,20,5.0,100,-6.0,4.5,-4,30,25,-50,-5.0,5,3,5,runs/ddpg_moderate3_extended,True,4000,100,150000,7.0,0.5,4.0,1e-06,True,False,50000,Slotted Jerk,5,302,125,15,5,0.0,0.01,20000,65,5,10,Linux,0.05,500,EVALUATE_DDPG,True,False,0.2,-0.1,low,50,8,0.2,0.3,0.0,True,False,True,False,True,False,True,True,True,True,True,0.5,0.01,0.1,0.1,st-0.5-10.0-10.0-10.0-5-20-0.0-0.0,uniform-7.0-1.2-varying,2020-10-29 09:07:32.182780-07:00,,
37,0.7765,0.006587699670350546,0.2235,0.006587699670350546,13.275532482931776,0.04494104598233231,19.957442366730444,0.04132329647879774,0.618762655323204,0.0016009225358422096,3.617869221699062,0.026573024258186074,6.3414662182820205,0.04408725379597595,0.6275484698054594,0.003204962463666002,4.7333024109085935,0.015529746580659696,9.124433028716279,0.01517860363429425,0.6234468752284954,0.0049625345525626035,8.164932493901958,0.03447487562148041,6.513012032761023,0.05096151760580667,2.0443,0.03229512534857732,18.55685,0.09592610423520513,25.68366890380313,0.15307331124014392,0.6068166430951096,0.003640353017327753,0.006436707398120454,8.523922975149782e-06,0.01,0.05,0.1,0.0001,True,10.0,1.2,50,2,2,5.0,True,10,-20,True,5.1,20,-10,True,30.0,3,0.999,True,10.0,0.25,30000,0.1,1.0,50,2000,0.2,runs/ddpg_moderate_network_slow_traffic_1,150.0,5.0,1.0,sumo-jerk-continuous-v0,,0.0,10.0,0.0002,False,ddpg_moderate_network_slow_traffic_1,out.log,20,5.0,100,-6.0,4.5,-4,30,25,-50,-5.0,5,3,5,runs/ddpg_moderate1_extended,True,4000,100,150000,7.0,0.5,4.0,1e-06,True,False,50000,Slotted Jerk,5,300,125,15,5,0.0,0.01,20000,65,5,10,Linux,0.05,500,EVALUATE_DDPG,True,False,0.2,-0.1,low,50,8,0.2,0.3,0.0,True,False,True,False,True,False,True,True,True,True,True,0.5,0.01,0.1,0.1,st-0.5-10.0-10.0-10.0-5-20-0.0-0.0,uniform-7.0-1.2-varying,2020-10-29 09:09:40.576437-07:00,,
38,1.0,0.0,0.0,0.0,10.764402790205688,0.027148994317946068,15.920898106479356,0.056868228470682826,0.3774874952362433,0.001962206250029607,4.8229442306926416,0.00841840545842439,7.38219557438166,0.02403784344044889,,,,,,,0.3939398639041673,0.0025781717639355717,7.505760647011881,0.04212055410143691,5.506026644925166,0.032291907484860966,1.5445000000000004,0.016811918321518588,22.5594,0.05635483010993095,,,0.7311973245317058,0.0020055639576395433,0.006481634799995343,7.808680591465864e-06,0.01,0.05,0.1,0.0001,True,10.0,1.2,50,2,2,5.0,True,10,-20,True,5.1,20,-10,True,30.0,3,0.9990000000000001,True,10.0,0.25,30000,0.1,1.0,50,2000,0.2,runs/ddpg_moderate_network_slow_traffic_2,150.0,5.0,1.0,sumo-jerk-continuous-v0,,0.0,10.0,0.0002,False,ddpg_moderate_network_slow_traffic_2,out.log,20,5.0,100,-6.0,4.5,-4,30,25,-50,-5.0,5,3,5,runs/ddpg_moderate2_extended,True,4000,100,150000,7.0,0.5,4.0,1e-06,True,False,50000,Slotted Jerk,5,301,125,15,5,0.0,0.01,20000,65,5,10,Linux,0.05,500,EVALUATE_DDPG,True,False,0.2,-0.1,low,50,8,0.2,0.3,0.0,True,False,True,False,True,False,True,True,True,True,True,0.5,0.01,0.1,0.1,st-0.5-10.0-10.0-10.0-5-20-0.0-0.0,uniform-7.0-1.2-varying,2020-10-29 09:17:55.103025-07:00,,
0,0.00175,0.0006609414390825214,0.99825,0.0006609414390825214,10.82341399579322,0.01115212789921989,18.765236106312802,0.03295776696108039,1.1278239230786655,0.0020230282709072078,6.558931834561213,0.01238307660985011,11.181149397635627,0.028644861145787508,1.1278480756451723,0.002026484327542979,6.5607689556887285,0.012384720465697415,11.183868983796403,0.028673440685039967,0.40824763910492107,0.0019137073697311528,6.305999812930138,0.04164016499172304,7.227630668787402,0.03259592359903258,3.9374,0.017108140814259456,24.70010000000001,0.024535392678199968,24.70277986476334,0.024548041901566408,8.914724314999988,0.06591924307076237,0.07201321970167925,0.0005295041056763,0.01,0.05,0.1,0.0001,True,10.0,1.2,50,2,2,5.0,True,10,-20,True,5.1,20,-10,True,30.0,3,0.999,True,10.0,0.25,30000,0.1,1.0,50,2000,0.2,runs\cross_medium_network_heavy_traffic_2b,150.0,5.0,1.0,sumo-jerk-continuous-v0,,0.0,10.0,0.0002,False,cross_medium_network_heavy_traffic_2b,out.log,20,5.0,100,-6.0,4.5,-4,30,25,-50,-5.0,5,3,5,runs/ddpg_medium2_extended,True,4000,100,150000,7.0,0.5,4.0,1e-06,True,False,50000,Slotted Jerk,5,201,125,15,5,0.0,0.01,20000,65,5,10,Windows,0.05,500,EVALUATE_COMBINED_DDPG,True,True,0.2,-0.1,high,50,8,0.2,0.3,0.0,True,False,True,False,True,False,True,True,True,True,True,0.5,0.01,0.1,0.1,st-0.5-10.0-10.0-10.0-5-20-0.0-0.0,uniform-7.0-1.2-varying,2020-10-28 01:08:27.340860-07:00,0.0965366618477279,0.0005156783885428657
1,0.0,0.0,1.0,0.0,9.709172652295518,0.013015628271900037,17.653670847198093,0.036872624202254095,0.9930268463092616,0.002914315807471591,7.693101322330348,0.009997908769372569,12.100787601266001,0.02649989849102027,0.9930268463092616,0.002914315807471591,7.693101322330348,0.009997908769372569,12.100787601266001,0.02649989849102027,0.37007065100078296,0.001548233162807232,6.605461185495162,0.0342167090642474,7.533088609549923,0.032628057562296565,3.0909,0.01508695468112726,27.64855,0.034159844087935,27.64855,0.034159844087935,10.528120116300027,0.06916690380997999,0.07592889567303138,0.0004427670229118302,0.01,0.05,0.1,0.0001,True,10.0,1.2,50,2,2,5.0,True,10,-20,True,5.1,20,-10,True,30.0,3,0.9990000000000001,True,10.0,0.25,30000,0.1,1.0,50,2000,0.2,runs\cross_medium_network_heavy_traffic_1b,150.0,5.0,1.0,sumo-jerk-continuous-v0,,0.0,10.0,0.0002,False,cross_medium_network_heavy_traffic_1b,out.log,20,5.0,100,-6.0,4.5,-4,30,25,-50,-5.0,5,3,5,runs/ddpg_medium1_extended,True,4000,100,150000,7.0,0.5,4.0,1e-06,True,False,50000,Slotted Jerk,5,200,125,15,5,0.0,0.01,20000,65,5,10,Windows,0.05,500,EVALUATE_COMBINED_DDPG,True,True,0.2,-0.1,high,50,8,0.2,0.3,0.0,True,False,True,False,True,False,True,True,True,True,True,0.5,0.01,0.1,0.1,st-0.5-10.0-10.0-10.0-5-20-0.0-0.0,uniform-7.0-1.2-varying,2020-10-28 02:54:59.550567-07:00,0.05610901000668761,0.0004399555708736577
2,0.0,0.0,1.0,0.0,11.47739439010392,0.01618094348401243,19.558896739535587,0.02861952235261221,0.6790922255719497,0.001924354192470413,6.077073980741634,0.010458225830143615,9.110766931663816,0.00796319531589934,0.6790922255719497,0.001924354192470413,6.077073980741634,0.010458225830143615,9.110766931663816,0.00796319531589934,0.18317511908400244,0.00171069347542461,5.193265640055667,0.05876612882865843,2.997457045300305,0.02778671930447017,2.04535,0.022084842753455625,23.37540000000001,0.0329831878791403,23.37540000000001,0.0329831878791403,5.772124167099976,0.015217113354950481,0.04912702081548916,7.089766928335658e-05,0.01,0.05,0.1,0.0001,True,10.0,2.4,50,2,2,5.0,True,10,-20,True,5.1,20,-10,True,30.0,3,0.999,True,10.0,0.25,30000,0.1,1.0,50,2000,0.2,runs\combined_low_1b,150.0,5.0,1.0,sumo-jerk-continuous-v0,,0.0,10.0,0.0002,False,combined_low_1b,out.log,20,5.0,100,-6.0,4.5,-4,30,25,-50,-5.0,5,3,5,runs/ddpg_low1_extended,True,4000,100,150000,7.0,0.5,4.0,1e-06,True,False,50000,Slotted Jerk,5,100,125,15,5,0.0,0.01,20000,65,5,10,Windows,0.05,500,EVALUATE_COMBINED_DDPG,True,True,0.2,-0.1,high,50,8,0.2,0.3,0.0,True,False,True,False,True,False,True,True,True,True,True,0.5,0.01,0.1,0.1,st-0.5-10.0-10.0-10.0-5-20-0.0-0.0,uniform-7.0-2.4-varying,2020-10-28 16:46:00.688532-07:00,0.06039647713246296,0.000531520884869506
3,0.0,0.0,1.0,0.0,9.87371553495966,0.015370843730179988,17.666499354405392,0.043335703440572484,0.6833060270117065,0.002934191486539017,7.895052374890997,0.01047066352767644,14.349733872399234,0.0445929261319703,0.6833060270117065,0.002934191486539017,7.895052374890997,0.01047066352767644,14.349733872399234,0.0445929261319703,0.3984889454025729,0.0014297389155283956,6.4525833076557335,0.03816784421130735,7.9577925729665715,0.03031937042799065,3.9019999999999997,0.024680787777567603,27.20910000000001,0.044511173975218435,27.20910000000001,0.044511173975218435,9.759054840599989,0.02477866186179841,0.07158177959279062,0.00012268383953443937,0.01,0.05,0.1,0.0001,True,10.0,1.2,50,2,2,5.0,True,10,-20,True,5.1,20,-10,True,30.0,3,0.9990000000000001,True,10.0,0.25,30000,0.1,1.0,50,2000,0.2,runs\cross_medium_network_heavy_traffic_3b,150.0,5.0,1.0,sumo-jerk-continuous-v0,,0.0,10.0,0.0002,False,cross_medium_network_heavy_traffic_3b,out.log,20,5.0,100,-6.0,4.5,-4,30,25,-50,-5.0,5,3,5,runs/ddpg_medium3_extended,True,4000,100,150000,7.0,0.5,4.0,1e-06,True,False,50000,Slotted Jerk,5,202,125,15,5,0.0,0.01,20000,65,5,10,Windows,0.05,500,EVALUATE_COMBINED_DDPG,True,True,0.2,-0.1,high,50,8,0.2,0.3,0.0,True,False,True,False,True,False,True,True,True,True,True,0.5,0.01,0.1,0.1,st-0.5-10.0-10.0-10.0-5-20-0.0-0.0,uniform-7.0-1.2-varying,2020-10-28 21:22:06.759838-07:00,0.12855199631448774,0.0008137202761717295
4,0.00775,0.0013867101774628573,0.99225,0.0013867101774628573,11.985390952078047,0.015039607766726555,18.37813896397598,0.03198529139826305,0.4012267348397428,0.0009594362645322377,4.92359038037042,0.021885454033425872,8.544823452216178,0.006804443319957058,0.400770728550074,0.0009609820534916418,4.936154727340012,0.021817949655102118,8.541052390778606,0.006128036272862116,0.2697826472782535,0.002546393294424919,7.097450024339866,0.0532630857817564,4.026773976684972,0.03650599920118703,0.6754000000000001,0.007631400236351902,22.34125,0.027064880127373136,22.367850844041318,0.026702043760830758,1.4270483909749982,0.001987101285312895,0.012785783830410008,1.2367218498125807e-05,0.01,0.05,0.1,0.0001,True,10.0,2.4,50,2,2,5.0,True,10,-20,True,5.1,20,-10,True,30.0,3,0.999,True,10.0,0.25,30000,0.1,1.0,50,2000,0.2,runs\ddpg_medium_network_low_traffic_1,150.0,5.0,1.0,sumo-jerk-continuous-v0,,0.0,10.0,0.0002,False,ddpg_medium_network_low_traffic_1,out.log,20,5.0,100,-6.0,4.5,-4,30,25,-50,-5.0,5,3,5,runs/ddpg_medium1_extended,True,4000,100,150000,7.0,0.5,4.0,1e-06,True,False,50000,Slotted Jerk,5,300,125,15,5,0.0,0.01,20000,65,5,10,Windows,0.05,500,EVALUATE_DDPG,True,False,0.2,-0.1,high,50,8,0.2,0.3,0.0,True,False,True,False,True,False,True,True,True,True,True,0.5,0.01,0.1,0.1,st-0.5-10.0-10.0-10.0-5-20-0.0-0.0,uniform-7.0-2.4-varying,2020-10-29 00:54:45.637730-07:00,,
5,0.0,0.0,1.0,0.0,10.924124122270785,0.013632718239265805,17.476725053537074,0.03915565764208348,0.4239017403999172,0.0022201801665707303,6.858615163986884,0.01919611597823008,9.703889206890825,0.010484756816051035,0.4239017403999172,0.0022201801665707303,6.858615163986884,0.01919611597823008,9.703889206890825,0.010484756816051035,0.19180145142927751,0.0018221879514002653,5.606112439354451,0.057376312043970326,3.2383469052499705,0.029820002660569517,1.58685,0.017120383940249864,24.5189,0.029859480816796895,24.5189,0.029859480816796895,6.044033538200022,0.014219330636696855,0.049135084641192206,7.411295169930302e-05,0.01,0.05,0.1,0.0001,True,10.0,2.4,50,2,2,5.0,True,10,-20,True,5.1,20,-10,True,30.0,3,0.9990000000000001,True,10.0,0.25,30000,0.1,1.0,50,2000,0.2,runs\combined_low_3b,150.0,5.0,1.0,sumo-jerk-continuous-v0,,0.0,10.0,0.0002,False,combined_low_3b,out.log,20,5.0,100,-6.0,4.5,-4,30,25,-50,-5.0,5,3,5,runs/ddpg_low3_extended,True,4000,100,150000,7.0,0.5,4.0,1e-06,True,False,50000,Slotted Jerk,5,102,125,15,5,0.0,0.01,20000,65,5,10,Windows,0.05,500,EVALUATE_COMBINED_DDPG,True,True,0.2,-0.1,high,50,8,0.2,0.3,0.0,True,False,True,False,True,False,True,True,True,True,True,0.5,0.01,0.1,0.1,st-0.5-10.0-10.0-10.0-5-20-0.0-0.0,uniform-7.0-2.4-varying,2020-10-29 05:59:03.310472-07:00,0.0682091539967873,0.000636487977333767
6,0.01025,0.001592755032058614,0.98975,0.001592755032058614,12.547285282161505,0.01725032160853984,19.68734074061561,0.02466015127398951,0.5461490040604451,0.002478596937938883,3.994600479543085,0.026004132722498543,7.246841214467912,0.017413425824535676,0.545168800196399,0.002491905046894808,4.0177481726845015,0.02586224535642611,7.298798145057749,0.01529887990473514,0.31016725532620104,0.0017372887246993231,7.934737940938972,0.03833957105431887,4.480340323826862,0.023363213468315297,0.76615,0.009423016644667005,21.32085,0.030065383769383364,21.427481687294765,0.025277714196047376,1.3824846346749995,0.0019560642913044315,0.012970632407816908,6.809301171944929e-06,0.01,0.05,0.1,0.0001,True,10.0,2.4,50,2,2,5.0,True,10,-20,True,5.1,20,-10,True,30.0,3,0.999,True,10.0,0.25,30000,0.1,1.0,50,2000,0.2,runs\ddpg_medium_network_low_traffic_2,150.0,5.0,1.0,sumo-jerk-continuous-v0,,0.0,10.0,0.0002,False,ddpg_medium_network_low_traffic_2,out.log,20,5.0,100,-6.0,4.5,-4,30,25,-50,-5.0,5,3,5,runs/ddpg_medium2_extended,True,4000,100,150000,7.0,0.5,4.0,1e-06,True,False,50000,Slotted Jerk,5,301,125,15,5,0.0,0.01,20000,65,5,10,Windows,0.05,500,EVALUATE_DDPG,True,False,0.2,-0.1,high,50,8,0.2,0.3,0.0,True,False,True,False,True,False,True,True,True,True,True,0.5,0.01,0.1,0.1,st-0.5-10.0-10.0-10.0-5-20-0.0-0.0,uniform-7.0-2.4-varying,2020-10-29 12:01:13.090662-07:00,,
7,0.01125,0.0016677993775304398,0.98875,0.0016677993775304398,12.349149328640301,0.017813590746372343,19.625071357876283,0.028579662300502438,0.4973060989249189,0.0011721494164286493,4.441115086998943,0.022520725089872587,8.097933212899731,0.023630197193893403,0.4964809291632501,0.0011648324466142506,4.444332113926748,0.022707412511118345,8.134119234872585,0.023129747774313345,0.2565756963217524,0.002118026932868268,7.01994696580496,0.05056680722354828,3.7678837300752166,0.029445125896959943,0.83075,0.010025778694675474,21.66575,0.03167992485446732,21.780530973451327,0.02691221249962705,1.4050093044500032,0.002098487744212256,0.012973208839531594,8.037378938748042e-06,0.01,0.05,0.1,0.0001,True,10.0,2.4,50,2,2,5.0,True,10,-20,True,5.1,20,-10,True,30.0,3,0.9990000000000001,True,10.0,0.25,30000,0.1,1.0,50,2000,0.2,runs\ddpg_medium_network_low_traffic_3,150.0,5.0,1.0,sumo-jerk-continuous-v0,,0.0,10.0,0.0002,False,ddpg_medium_network_low_traffic_3,out.log,20,5.0,100,-6.0,4.5,-4,30,25,-50,-5.0,5,3,5,runs/ddpg_medium3_extended,True,4000,100,150000,7.0,0.5,4.0,1e-06,True,False,50000,Slotted Jerk,5,302,125,15,5,0.0,0.01,20000,65,5,10,Windows,0.05,500,EVALUATE_DDPG,True,False,0.2,-0.1,high,50,8,0.2,0.3,0.0,True,False,True,False,True,False,True,True,True,True,True,0.5,0.01,0.1,0.1,st-0.5-10.0-10.0-10.0-5-20-0.0-0.0,uniform-7.0-2.4-varying,2020-10-29 12:02:59.049431-07:00,,
8,0.212,0.0064633152182840894,0.7879999999999999,0.0064633152182840894,12.399258110789894,0.032826246811059695,18.65330200753369,0.030104263648719768,0.4896498775749046,0.0019655516028282364,4.278748501758881,0.016674568641129366,6.66272945536217,0.02492492304816536,0.4794829646220221,0.002360011158343774,4.447612866673179,0.018038736070261675,7.313758820702177,0.016703106158748676,0.4724660766182995,0.004241579575845236,8.883077986221771,0.012007339103524936,5.682107937691704,0.033559886675224075,1.5874,0.017766519701550344,20.948300000000003,0.07537723269862277,23.29162436548223,0.027018239991559743,2.011279092774993,0.008173825807757175,0.019022566131199525,1.8990760314880688e-05,0.01,0.05,0.1,0.0001,True,10.0,1.2,50,2,2,5.0,True,10,-20,True,5.1,20,-10,True,30.0,3,0.999,True,10.0,0.25,30000,0.1,1.0,50,2000,0.2,runs\ddpg_medium_network_heavy_traffic_2,150.0,5.0,1.0,sumo-jerk-continuous-v0,,0.0,10.0,0.0002,False,ddpg_medium_network_heavy_traffic_2,out.log,20,5.0,100,-6.0,4.5,-4,30,25,-50,-5.0,5,3,5,runs/ddpg_medium2_extended,True,4000,100,150000,7.0,0.5,4.0,1e-06,True,False,50000,Slotted Jerk,5,301,125,15,5,0.0,0.01,20000,65,5,10,Windows,0.05,500,EVALUATE_DDPG,True,False,0.2,-0.1,high,50,8,0.2,0.3,0.0,True,False,True,False,True,False,True,True,True,True,True,0.5,0.01,0.1,0.1,st-0.5-10.0-10.0-10.0-5-20-0.0-0.0,uniform-7.0-1.2-varying,2020-10-29 16:10:02.297158-07:00,,
9,0.07475,0.004158717724043924,0.92525,0.004158717724043924,11.447339965070126,0.02652641764783456,17.675997113658994,0.03862802256113028,0.3714432450362708,0.0010886442020328119,5.071068261028269,0.02571147183605051,8.463555276356685,0.024034685136186798,0.3668214174029041,0.0010918727517452386,5.2173993195593225,0.025903128723424262,8.867029341809499,0.007834547062831619,0.442108386399328,0.0020782826043844174,8.686940524234826,0.019962210786973723,6.8863132555310616,0.027406385788202443,2.4193,0.015130568760881298,23.2729,0.059559787101364725,24.195676844096194,0.03208257521790422,2.2420070090500093,0.006126305026342291,0.01922216670194495,1.6223866192921138e-05,0.01,0.05,0.1,0.0001,True,10.0,1.2,50,2,2,5.0,True,10,-20,True,5.1,20,-10,True,30.0,3,0.9990000000000001,True,10.0,0.25,30000,0.1,1.0,50,2000,0.2,runs\ddpg_medium_network_heavy_traffic_1,150.0,5.0,1.0,sumo-jerk-continuous-v0,,0.0,10.0,0.0002,False,ddpg_medium_network_heavy_traffic_1,out.log,20,5.0,100,-6.0,4.5,-4,30,25,-50,-5.0,5,3,5,runs/ddpg_medium1_extended,True,4000,100,150000,7.0,0.5,4.0,1e-06,True,False,50000,Slotted Jerk,5,300,125,15,5,0.0,0.01,20000,65,5,10,Windows,0.05,500,EVALUATE_DDPG,True,False,0.2,-0.1,high,50,8,0.2,0.3,0.0,True,False,True,False,True,False,True,True,True,True,True,0.5,0.01,0.1,0.1,st-0.5-10.0-10.0-10.0-5-20-0.0-0.0,uniform-7.0-1.2-varying,2020-10-29 16:25:15.568561-07:00,,
